INPUT:image	INPUT:predict	OUTPUT:output	GOLDEN:output	HINT:text	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status
https://storage.yandexcloud.net/plates/45820.jpg	Е83ОО826	ЕВ300826			https://toloka.yandex.ru/task/23234949/0001628985--607768ef161aca777ba4defe	0001628985--607768ef161aca777ba4defe	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/36156.jpg		Р142АХ96			https://toloka.yandex.ru/task/23234949/0001628985--607768ef161aca777ba4defe	0001628985--607768ef161aca777ba4defe	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/32899.jpg		Х555АА77			https://toloka.yandex.ru/task/23234949/0001628985--607768ef161aca777ba4defe	0001628985--607768ef161aca777ba4defe	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/1438_у542вт136_м542вт136_0.994966685771942.jpg	М542ВТ136	У542ВТ136	У542ВТ136		https://toloka.yandex.ru/task/23234949/0001628985--607768ef161aca777ba4defe	0001628985--607768ef161aca777ba4defe	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/22130.jpg		5093АТ77			https://toloka.yandex.ru/task/23234949/0001628985--607768fd62c10242e94078fe	0001628985--607768fd62c10242e94078fe	7cb2eeddd6bb66c82196b84a051a7dff	APPROVED
https://storage.yandexcloud.net/plates/11849.jpg		Р537АТ39			https://toloka.yandex.ru/task/23234949/0001628985--607768fd62c10242e94078fe	0001628985--607768fd62c10242e94078fe	7cb2eeddd6bb66c82196b84a051a7dff	APPROVED
https://storage.yandexcloud.net/plates/36156.jpg		Р142АХ96			https://toloka.yandex.ru/task/23234949/0001628985--607768fd62c10242e94078fe	0001628985--607768fd62c10242e94078fe	7cb2eeddd6bb66c82196b84a051a7dff	APPROVED
https://storage.yandexcloud.net/plates/32899.jpg		Х555АА77			https://toloka.yandex.ru/task/23234949/0001628985--607768fd62c10242e94078fe	0001628985--607768fd62c10242e94078fe	7cb2eeddd6bb66c82196b84a051a7dff	APPROVED
https://storage.yandexcloud.net/plates/5148.jpg		РМ49777			https://toloka.yandex.ru/task/23234949/0001628985--607768fd62c10242e94078fe	0001628985--607768fd62c10242e94078fe	7cb2eeddd6bb66c82196b84a051a7dff	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/1324_у400нк777_у400ак777_0.9658503532409668.jpg	У400АК777	У400НК777	У400НК777		https://toloka.yandex.ru/task/23234949/0001628985--607768fd62c10242e94078fe	0001628985--607768fd62c10242e94078fe	7cb2eeddd6bb66c82196b84a051a7dff	APPROVED
https://storage.yandexcloud.net/plates/45820.jpg	Е83ОО826	ЕВ300826			https://toloka.yandex.ru/task/23234949/0001628985--607768fd62c10242e94078fe	0001628985--607768fd62c10242e94078fe	7cb2eeddd6bb66c82196b84a051a7dff	APPROVED
https://storage.yandexcloud.net/plates/40330.jpg		О850РМ152			https://toloka.yandex.ru/task/23234949/0001628985--607768fd62c10242e94078fe	0001628985--607768fd62c10242e94078fe	7cb2eeddd6bb66c82196b84a051a7dff	APPROVED
https://storage.yandexcloud.net/plates/60883.jpg		Х430КР30			https://toloka.yandex.ru/task/23234949/0001628985--607769195a794f1493162309	0001628985--607769195a794f1493162309	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/802.jpg		0529ВЕ77			https://toloka.yandex.ru/task/23234949/0001628985--607769195a794f1493162309	0001628985--607769195a794f1493162309	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/2002.jpg		ВА03852			https://toloka.yandex.ru/task/23234949/0001628985--607769195a794f1493162309	0001628985--607769195a794f1493162309	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/2002_ва03852_nan_nan.jpg		ВА03852	ВА03852		https://toloka.yandex.ru/task/23234949/0001628985--607769195a794f1493162309	0001628985--607769195a794f1493162309	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/37554.jpg		Х160ТН199			https://toloka.yandex.ru/task/23234949/0001628985--607769195a794f1493162309	0001628985--607769195a794f1493162309	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/11926.jpg		В100РХ77			https://toloka.yandex.ru/task/23234949/0001628985--607769195a794f1493162309	0001628985--607769195a794f1493162309	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/55234.jpg	С057АМ797	С057АМ797			https://toloka.yandex.ru/task/23234949/0001628985--607769195a794f1493162309	0001628985--607769195a794f1493162309	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/23816.jpg		ХК95577			https://toloka.yandex.ru/task/23234949/0001628985--607769195a794f1493162309	0001628985--607769195a794f1493162309	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/5148.jpg		РМ49777			https://toloka.yandex.ru/task/23234949/0001628985--6077691b8150be7f98d45787	0001628985--6077691b8150be7f98d45787	442516361f8652385ac7fca0e577cb7f	APPROVED
https://storage.yandexcloud.net/plates/45820.jpg	Е83ОО826	ЕВ300826			https://toloka.yandex.ru/task/23234949/0001628985--6077691b8150be7f98d45787	0001628985--6077691b8150be7f98d45787	442516361f8652385ac7fca0e577cb7f	APPROVED
https://storage.yandexcloud.net/plates/40330.jpg		О850РМ152			https://toloka.yandex.ru/task/23234949/0001628985--6077691b8150be7f98d45787	0001628985--6077691b8150be7f98d45787	442516361f8652385ac7fca0e577cb7f	APPROVED
https://storage.yandexcloud.net/plates/22130.jpg		5093АТ77			https://toloka.yandex.ru/task/23234949/0001628985--6077691b8150be7f98d45787	0001628985--6077691b8150be7f98d45787	442516361f8652385ac7fca0e577cb7f	APPROVED
https://storage.yandexcloud.net/plates/32899.jpg		Х555АА77			https://toloka.yandex.ru/task/23234949/0001628985--6077691b8150be7f98d45787	0001628985--6077691b8150be7f98d45787	442516361f8652385ac7fca0e577cb7f	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/1819_т984ма45_т745ооа0_0.7062792181968689.jpg	Т745ООА0	Т984МА45	Т984МА45		https://toloka.yandex.ru/task/23234949/0001628985--6077691b8150be7f98d45787	0001628985--6077691b8150be7f98d45787	442516361f8652385ac7fca0e577cb7f	APPROVED
https://storage.yandexcloud.net/plates/11849.jpg		Р537АТ39			https://toloka.yandex.ru/task/23234949/0001628985--6077691b8150be7f98d45787	0001628985--6077691b8150be7f98d45787	442516361f8652385ac7fca0e577cb7f	APPROVED
https://storage.yandexcloud.net/plates/36156.jpg		Р142АХ96			https://toloka.yandex.ru/task/23234949/0001628985--6077691b8150be7f98d45787	0001628985--6077691b8150be7f98d45787	442516361f8652385ac7fca0e577cb7f	APPROVED
https://storage.yandexcloud.net/plates/55234.jpg	С057АМ797	С057АМ797			https://toloka.yandex.ru/task/23234949/0001628985--6077691c8150be7f98d457a8	0001628985--6077691c8150be7f98d457a8	018b5e6241e1cd4628b186f06db9cd2c	APPROVED
https://storage.yandexcloud.net/plates/60883.jpg		Х430КР30			https://toloka.yandex.ru/task/23234949/0001628985--6077691c8150be7f98d457a8	0001628985--6077691c8150be7f98d457a8	018b5e6241e1cd4628b186f06db9cd2c	APPROVED
https://storage.yandexcloud.net/plates/802.jpg		0529ВЕ77			https://toloka.yandex.ru/task/23234949/0001628985--6077691c8150be7f98d457a8	0001628985--6077691c8150be7f98d457a8	018b5e6241e1cd4628b186f06db9cd2c	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/1672_ее030226_ее03027_0.8331372737884521.jpg	ЕЕ03027	ЕЕ030226	ЕЕ030226		https://toloka.yandex.ru/task/23234949/0001628985--6077691c8150be7f98d457a8	0001628985--6077691c8150be7f98d457a8	018b5e6241e1cd4628b186f06db9cd2c	APPROVED
https://storage.yandexcloud.net/plates/11926.jpg		В100РХ77			https://toloka.yandex.ru/task/23234949/0001628985--6077691c8150be7f98d457a8	0001628985--6077691c8150be7f98d457a8	018b5e6241e1cd4628b186f06db9cd2c	APPROVED
https://storage.yandexcloud.net/plates/2002.jpg		ВА03852			https://toloka.yandex.ru/task/23234949/0001628985--6077691c8150be7f98d457a8	0001628985--6077691c8150be7f98d457a8	018b5e6241e1cd4628b186f06db9cd2c	APPROVED
https://storage.yandexcloud.net/plates/37554.jpg		Х160ТН199			https://toloka.yandex.ru/task/23234949/0001628985--6077691c8150be7f98d457a8	0001628985--6077691c8150be7f98d457a8	018b5e6241e1cd4628b186f06db9cd2c	APPROVED
https://storage.yandexcloud.net/plates/23816.jpg		ХК95577			https://toloka.yandex.ru/task/23234949/0001628985--6077691c8150be7f98d457a8	0001628985--6077691c8150be7f98d457a8	018b5e6241e1cd4628b186f06db9cd2c	APPROVED
https://storage.yandexcloud.net/plates/55234.jpg	С057АМ797	С057АМ797			https://toloka.yandex.ru/task/23234949/0001628985--6077692246dd085ceafaf636	0001628985--6077692246dd085ceafaf636	2d6aa4e465c70adf2aa6d8ca7e46e462	APPROVED
https://storage.yandexcloud.net/plates/11926.jpg		В100РХ77			https://toloka.yandex.ru/task/23234949/0001628985--6077692246dd085ceafaf636	0001628985--6077692246dd085ceafaf636	2d6aa4e465c70adf2aa6d8ca7e46e462	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/516_ас617836_ас6178вн_0.8307064771652222.jpg	АС6178ВН	АС617836	АС617836		https://toloka.yandex.ru/task/23234949/0001628985--6077692246dd085ceafaf636	0001628985--6077692246dd085ceafaf636	2d6aa4e465c70adf2aa6d8ca7e46e462	APPROVED
https://storage.yandexcloud.net/plates/23816.jpg		ХК95577			https://toloka.yandex.ru/task/23234949/0001628985--6077692246dd085ceafaf636	0001628985--6077692246dd085ceafaf636	2d6aa4e465c70adf2aa6d8ca7e46e462	APPROVED
https://storage.yandexcloud.net/plates/2002.jpg		ВА03852			https://toloka.yandex.ru/task/23234949/0001628985--6077692246dd085ceafaf636	0001628985--6077692246dd085ceafaf636	2d6aa4e465c70adf2aa6d8ca7e46e462	APPROVED
https://storage.yandexcloud.net/plates/802.jpg		0529ВЕ77			https://toloka.yandex.ru/task/23234949/0001628985--6077692246dd085ceafaf636	0001628985--6077692246dd085ceafaf636	2d6aa4e465c70adf2aa6d8ca7e46e462	APPROVED
https://storage.yandexcloud.net/plates/37554.jpg		Х160ТН199			https://toloka.yandex.ru/task/23234949/0001628985--6077692246dd085ceafaf636	0001628985--6077692246dd085ceafaf636	2d6aa4e465c70adf2aa6d8ca7e46e462	APPROVED
https://storage.yandexcloud.net/plates/60883.jpg		Х430КР30			https://toloka.yandex.ru/task/23234949/0001628985--6077692246dd085ceafaf636	0001628985--6077692246dd085ceafaf636	2d6aa4e465c70adf2aa6d8ca7e46e462	APPROVED
https://storage.yandexcloud.net/plates/14773.jpg		Р427КУ34			https://toloka.yandex.ru/task/23234949/0001628985--60776928d6ccdf5b857ca718	0001628985--60776928d6ccdf5b857ca718	6c6b633925956a74c39b38a761b47538	APPROVED
https://storage.yandexcloud.net/plates/38481.jpg		Т631ОМ39			https://toloka.yandex.ru/task/23234949/0001628985--60776928d6ccdf5b857ca718	0001628985--60776928d6ccdf5b857ca718	6c6b633925956a74c39b38a761b47538	APPROVED
https://storage.yandexcloud.net/plates/35504.jpg		Т317ОТ38			https://toloka.yandex.ru/task/23234949/0001628985--60776928d6ccdf5b857ca718	0001628985--60776928d6ccdf5b857ca718	6c6b633925956a74c39b38a761b47538	APPROVED
https://storage.yandexcloud.net/plates/11260.jpg	М169УР22	М169УР22			https://toloka.yandex.ru/task/23234949/0001628985--60776928d6ccdf5b857ca718	0001628985--60776928d6ccdf5b857ca718	6c6b633925956a74c39b38a761b47538	APPROVED
https://storage.yandexcloud.net/plates/26409.jpg	О797АА199	О797АА199			https://toloka.yandex.ru/task/23234949/0001628985--60776928d6ccdf5b857ca718	0001628985--60776928d6ccdf5b857ca718	6c6b633925956a74c39b38a761b47538	APPROVED
https://storage.yandexcloud.net/plates/24583.jpg	М015МА142	М015МА142			https://toloka.yandex.ru/task/23234949/0001628985--60776928d6ccdf5b857ca718	0001628985--60776928d6ccdf5b857ca718	6c6b633925956a74c39b38a761b47538	APPROVED
https://storage.yandexcloud.net/plates/2426.jpg	К784ОМ74	К784ОМ71			https://toloka.yandex.ru/task/23234949/0001628985--60776928d6ccdf5b857ca718	0001628985--60776928d6ccdf5b857ca718	6c6b633925956a74c39b38a761b47538	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/1667_р007сс102_а878ру716_0.7115820646286011.jpg	А878РУ716	Р007СС102	Р007СС102		https://toloka.yandex.ru/task/23234949/0001628985--60776928d6ccdf5b857ca718	0001628985--60776928d6ccdf5b857ca718	6c6b633925956a74c39b38a761b47538	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/516_ас617836_ас6178вн_0.8307064771652222.jpg	АС6178ВН	АС617836	АС617836		https://toloka.yandex.ru/task/23234949/0001628985--6077692bd6ccdf5b857ca732	0001628985--6077692bd6ccdf5b857ca732	24d425592e64b332984827083d03e14b	APPROVED
https://storage.yandexcloud.net/plates/35504.jpg		Т317ОТ38			https://toloka.yandex.ru/task/23234949/0001628985--6077692bd6ccdf5b857ca732	0001628985--6077692bd6ccdf5b857ca732	24d425592e64b332984827083d03e14b	APPROVED
https://storage.yandexcloud.net/plates/2426.jpg	К784ОМ74	К784ОМ71			https://toloka.yandex.ru/task/23234949/0001628985--6077692bd6ccdf5b857ca732	0001628985--6077692bd6ccdf5b857ca732	24d425592e64b332984827083d03e14b	APPROVED
https://storage.yandexcloud.net/plates/14773.jpg		Р427КУ34			https://toloka.yandex.ru/task/23234949/0001628985--6077692bd6ccdf5b857ca732	0001628985--6077692bd6ccdf5b857ca732	24d425592e64b332984827083d03e14b	APPROVED
https://storage.yandexcloud.net/plates/24583.jpg	М015МА142	М015МА142			https://toloka.yandex.ru/task/23234949/0001628985--6077692bd6ccdf5b857ca732	0001628985--6077692bd6ccdf5b857ca732	24d425592e64b332984827083d03e14b	APPROVED
https://storage.yandexcloud.net/plates/11260.jpg	М169УР22	М169УР22			https://toloka.yandex.ru/task/23234949/0001628985--6077692bd6ccdf5b857ca732	0001628985--6077692bd6ccdf5b857ca732	24d425592e64b332984827083d03e14b	APPROVED
https://storage.yandexcloud.net/plates/38481.jpg		Т631ОМ39			https://toloka.yandex.ru/task/23234949/0001628985--6077692bd6ccdf5b857ca732	0001628985--6077692bd6ccdf5b857ca732	24d425592e64b332984827083d03e14b	APPROVED
https://storage.yandexcloud.net/plates/26409.jpg	О797АА199	О797АА199			https://toloka.yandex.ru/task/23234949/0001628985--6077692bd6ccdf5b857ca732	0001628985--6077692bd6ccdf5b857ca732	24d425592e64b332984827083d03e14b	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/1366_м019вт38_мм019вт38_0.5281705856323242.jpg	ММ019ВТ38	М019ВТ38	М019ВТ38		https://toloka.yandex.ru/task/23234949/0001628985--6077692bde19b917072125d5	0001628985--6077692bde19b917072125d5	fcacf8d8963b9a0828684a53837bfef4	APPROVED
https://storage.yandexcloud.net/plates/14773.jpg		Р427КУ34			https://toloka.yandex.ru/task/23234949/0001628985--6077692bde19b917072125d5	0001628985--6077692bde19b917072125d5	fcacf8d8963b9a0828684a53837bfef4	APPROVED
https://storage.yandexcloud.net/plates/24583.jpg	М015МА142	М015МА142			https://toloka.yandex.ru/task/23234949/0001628985--6077692bde19b917072125d5	0001628985--6077692bde19b917072125d5	fcacf8d8963b9a0828684a53837bfef4	APPROVED
https://storage.yandexcloud.net/plates/35504.jpg		Т317ОТ38			https://toloka.yandex.ru/task/23234949/0001628985--6077692bde19b917072125d5	0001628985--6077692bde19b917072125d5	fcacf8d8963b9a0828684a53837bfef4	APPROVED
https://storage.yandexcloud.net/plates/2426.jpg	К784ОМ74	К784ОМ71			https://toloka.yandex.ru/task/23234949/0001628985--6077692bde19b917072125d5	0001628985--6077692bde19b917072125d5	fcacf8d8963b9a0828684a53837bfef4	APPROVED
https://storage.yandexcloud.net/plates/38481.jpg		Т631ОМ39			https://toloka.yandex.ru/task/23234949/0001628985--6077692bde19b917072125d5	0001628985--6077692bde19b917072125d5	fcacf8d8963b9a0828684a53837bfef4	APPROVED
https://storage.yandexcloud.net/plates/26409.jpg	О797АА199	О797АА199			https://toloka.yandex.ru/task/23234949/0001628985--6077692bde19b917072125d5	0001628985--6077692bde19b917072125d5	fcacf8d8963b9a0828684a53837bfef4	APPROVED
https://storage.yandexcloud.net/plates/11260.jpg	М169УР22	М169УР22			https://toloka.yandex.ru/task/23234949/0001628985--6077692bde19b917072125d5	0001628985--6077692bde19b917072125d5	fcacf8d8963b9a0828684a53837bfef4	APPROVED
https://storage.yandexcloud.net/plates/49412.jpg		ХЕ26477			https://toloka.yandex.ru/task/23234949/0001628985--6077692c4f16327b819ddbb9	0001628985--6077692c4f16327b819ddbb9	63070c3bc6dd010ddb2602121c2db61c	APPROVED
https://storage.yandexcloud.net/plates/34162.jpg		ХН13577			https://toloka.yandex.ru/task/23234949/0001628985--6077692c4f16327b819ddbb9	0001628985--6077692c4f16327b819ddbb9	63070c3bc6dd010ddb2602121c2db61c	APPROVED
https://storage.yandexcloud.net/plates/62164.jpg		А411ЕА46			https://toloka.yandex.ru/task/23234949/0001628985--6077692c4f16327b819ddbb9	0001628985--6077692c4f16327b819ddbb9	63070c3bc6dd010ddb2602121c2db61c	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/1672_ее030226_ее03027_0.8331372737884521.jpg	ЕЕ03027	ЕЕ03027	ЕЕ030226		https://toloka.yandex.ru/task/23234949/0001628985--6077692c4f16327b819ddbb9	0001628985--6077692c4f16327b819ddbb9	63070c3bc6dd010ddb2602121c2db61c	APPROVED
https://storage.yandexcloud.net/plates/41245.jpg	Е724АН774	Е724АН774			https://toloka.yandex.ru/task/23234949/0001628985--6077692c4f16327b819ddbb9	0001628985--6077692c4f16327b819ddbb9	63070c3bc6dd010ddb2602121c2db61c	APPROVED
https://storage.yandexcloud.net/plates/24572.jpg		К333МК05			https://toloka.yandex.ru/task/23234949/0001628985--6077692c4f16327b819ddbb9	0001628985--6077692c4f16327b819ddbb9	63070c3bc6dd010ddb2602121c2db61c	APPROVED
https://storage.yandexcloud.net/plates/40113.jpg	АК715568	АК715568			https://toloka.yandex.ru/task/23234949/0001628985--6077692c4f16327b819ddbb9	0001628985--6077692c4f16327b819ddbb9	63070c3bc6dd010ddb2602121c2db61c	APPROVED
https://storage.yandexcloud.net/plates/19513.jpg	90НВ5	4940НВ52			https://toloka.yandex.ru/task/23234949/0001628985--6077692c4f16327b819ddbb9	0001628985--6077692c4f16327b819ddbb9	63070c3bc6dd010ddb2602121c2db61c	APPROVED
https://storage.yandexcloud.net/plates/41245.jpg	Е724АН774	Е724АМ774			https://toloka.yandex.ru/task/23234949/0001628985--60776932c160522bf2de493e	0001628985--60776932c160522bf2de493e	fdf11dfdcc6b90cd7a2ebab498a8ac55	APPROVED
https://storage.yandexcloud.net/plates/24572.jpg		К333МК05			https://toloka.yandex.ru/task/23234949/0001628985--60776932c160522bf2de493e	0001628985--60776932c160522bf2de493e	fdf11dfdcc6b90cd7a2ebab498a8ac55	APPROVED
https://storage.yandexcloud.net/plates/49412.jpg		ХЕ26477			https://toloka.yandex.ru/task/23234949/0001628985--60776932c160522bf2de493e	0001628985--60776932c160522bf2de493e	fdf11dfdcc6b90cd7a2ebab498a8ac55	APPROVED
https://storage.yandexcloud.net/plates/62164.jpg		А411ЕА46			https://toloka.yandex.ru/task/23234949/0001628985--60776932c160522bf2de493e	0001628985--60776932c160522bf2de493e	fdf11dfdcc6b90cd7a2ebab498a8ac55	APPROVED
https://storage.yandexcloud.net/plates/19513.jpg	90НВ5	4940НВ52			https://toloka.yandex.ru/task/23234949/0001628985--60776932c160522bf2de493e	0001628985--60776932c160522bf2de493e	fdf11dfdcc6b90cd7a2ebab498a8ac55	APPROVED
https://storage.yandexcloud.net/plates/34162.jpg		ХН13577			https://toloka.yandex.ru/task/23234949/0001628985--60776932c160522bf2de493e	0001628985--60776932c160522bf2de493e	fdf11dfdcc6b90cd7a2ebab498a8ac55	APPROVED
https://storage.yandexcloud.net/plates/40113.jpg	АК715568	АК715568			https://toloka.yandex.ru/task/23234949/0001628985--60776932c160522bf2de493e	0001628985--60776932c160522bf2de493e	fdf11dfdcc6b90cd7a2ebab498a8ac55	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/1819_т984ма45_т745ооа0_0.7062792181968689.jpg	Т745ООА0	Т984МА45	Т984МА45		https://toloka.yandex.ru/task/23234949/0001628985--60776932c160522bf2de493e	0001628985--60776932c160522bf2de493e	fdf11dfdcc6b90cd7a2ebab498a8ac55	APPROVED
https://storage.yandexcloud.net/plates/41245.jpg	Е724АН774	Е724АМ774			https://toloka.yandex.ru/task/23234949/0001628985--6077693d4f16327b819dddea	0001628985--6077693d4f16327b819dddea	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/19513.jpg	90НВ5	4940НВ52			https://toloka.yandex.ru/task/23234949/0001628985--6077693d4f16327b819dddea	0001628985--6077693d4f16327b819dddea	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/40113.jpg	АК715568	АК715568			https://toloka.yandex.ru/task/23234949/0001628985--6077693d4f16327b819dddea	0001628985--6077693d4f16327b819dddea	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/62164.jpg		А411ЕА46			https://toloka.yandex.ru/task/23234949/0001628985--6077693d4f16327b819dddea	0001628985--6077693d4f16327b819dddea	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/1599_вв865878_в8865в78_0.5032516717910767.jpg	В8865В78	ВВ865878	ВВ865878		https://toloka.yandex.ru/task/23234949/0001628985--6077693d4f16327b819dddea	0001628985--6077693d4f16327b819dddea	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/24572.jpg		К333МК05			https://toloka.yandex.ru/task/23234949/0001628985--6077693d4f16327b819dddea	0001628985--6077693d4f16327b819dddea	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/49412.jpg		ХЕ26477			https://toloka.yandex.ru/task/23234949/0001628985--6077693d4f16327b819dddea	0001628985--6077693d4f16327b819dddea	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/34162.jpg		ХН13577			https://toloka.yandex.ru/task/23234949/0001628985--6077693d4f16327b819dddea	0001628985--6077693d4f16327b819dddea	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/19236.jpg		Е074ХМ174			https://toloka.yandex.ru/task/23234949/0001628985--6077693f3a918563831d64c9	0001628985--6077693f3a918563831d64c9	e58d5ca4efac09c6529818f3187db7c3	APPROVED
https://storage.yandexcloud.net/plates/28463.jpg		8744АА16			https://toloka.yandex.ru/task/23234949/0001628985--6077693f3a918563831d64c9	0001628985--6077693f3a918563831d64c9	e58d5ca4efac09c6529818f3187db7c3	APPROVED
https://storage.yandexcloud.net/plates/12168.jpg		ВР424278			https://toloka.yandex.ru/task/23234949/0001628985--6077693f3a918563831d64c9	0001628985--6077693f3a918563831d64c9	e58d5ca4efac09c6529818f3187db7c3	APPROVED
https://storage.yandexcloud.net/plates/62861.jpg		В797ХМ65			https://toloka.yandex.ru/task/23234949/0001628985--6077693f3a918563831d64c9	0001628985--6077693f3a918563831d64c9	e58d5ca4efac09c6529818f3187db7c3	APPROVED
https://storage.yandexcloud.net/plates/57539.jpg	О811ЕР25	О811ЕР25			https://toloka.yandex.ru/task/23234949/0001628985--6077693f3a918563831d64c9	0001628985--6077693f3a918563831d64c9	e58d5ca4efac09c6529818f3187db7c3	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/741_ее34777_nan_nan.jpg		ЕЕ34777	ЕЕ34777		https://toloka.yandex.ru/task/23234949/0001628985--6077693f3a918563831d64c9	0001628985--6077693f3a918563831d64c9	e58d5ca4efac09c6529818f3187db7c3	APPROVED
https://storage.yandexcloud.net/plates/1034.jpg	А402ВМ25	А402ВМ25			https://toloka.yandex.ru/task/23234949/0001628985--6077693f3a918563831d64c9	0001628985--6077693f3a918563831d64c9	e58d5ca4efac09c6529818f3187db7c3	APPROVED
https://storage.yandexcloud.net/plates/44963.jpg		С104399			https://toloka.yandex.ru/task/23234949/0001628985--6077693f3a918563831d64c9	0001628985--6077693f3a918563831d64c9	e58d5ca4efac09c6529818f3187db7c3	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/2023_ак44435_т679ас35_0.9924693703651428.jpg	Т679АС35	Т679АС35	АК44435		https://toloka.yandex.ru/task/23234949/0001628985--60776946161aca777ba4e244	0001628985--60776946161aca777ba4e244	9045771a9d077072e95f73f9e7ef5ab1	APPROVED
https://storage.yandexcloud.net/plates/19236.jpg		Е074ХМ174			https://toloka.yandex.ru/task/23234949/0001628985--60776946161aca777ba4e244	0001628985--60776946161aca777ba4e244	9045771a9d077072e95f73f9e7ef5ab1	APPROVED
https://storage.yandexcloud.net/plates/1034.jpg	А402ВМ25	А402ВМ25			https://toloka.yandex.ru/task/23234949/0001628985--60776946161aca777ba4e244	0001628985--60776946161aca777ba4e244	9045771a9d077072e95f73f9e7ef5ab1	APPROVED
https://storage.yandexcloud.net/plates/12168.jpg		ВР424278			https://toloka.yandex.ru/task/23234949/0001628985--60776946161aca777ba4e244	0001628985--60776946161aca777ba4e244	9045771a9d077072e95f73f9e7ef5ab1	APPROVED
https://storage.yandexcloud.net/plates/62861.jpg		В797****			https://toloka.yandex.ru/task/23234949/0001628985--60776946161aca777ba4e244	0001628985--60776946161aca777ba4e244	9045771a9d077072e95f73f9e7ef5ab1	APPROVED
https://storage.yandexcloud.net/plates/44963.jpg		С104399			https://toloka.yandex.ru/task/23234949/0001628985--60776946161aca777ba4e244	0001628985--60776946161aca777ba4e244	9045771a9d077072e95f73f9e7ef5ab1	APPROVED
https://storage.yandexcloud.net/plates/28463.jpg		8744АА16			https://toloka.yandex.ru/task/23234949/0001628985--60776946161aca777ba4e244	0001628985--60776946161aca777ba4e244	9045771a9d077072e95f73f9e7ef5ab1	APPROVED
https://storage.yandexcloud.net/plates/57539.jpg	О811ЕР25	О811ЕР25			https://toloka.yandex.ru/task/23234949/0001628985--60776946161aca777ba4e244	0001628985--60776946161aca777ba4e244	9045771a9d077072e95f73f9e7ef5ab1	APPROVED
https://storage.yandexcloud.net/plates/1034.jpg	А402ВМ25	А402ВМ25			https://toloka.yandex.ru/task/23234949/0001628985--6077694c46dd085ceafaf7cd	0001628985--6077694c46dd085ceafaf7cd	a1abf0944acf0440ed3f3200ae1a00bb	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/1819_т984ма45_т745ооа0_0.7062792181968689.jpg	Т745ООА0	Т984МА45	Т984МА45		https://toloka.yandex.ru/task/23234949/0001628985--6077694c46dd085ceafaf7cd	0001628985--6077694c46dd085ceafaf7cd	a1abf0944acf0440ed3f3200ae1a00bb	APPROVED
https://storage.yandexcloud.net/plates/28463.jpg		8744АА16			https://toloka.yandex.ru/task/23234949/0001628985--6077694c46dd085ceafaf7cd	0001628985--6077694c46dd085ceafaf7cd	a1abf0944acf0440ed3f3200ae1a00bb	APPROVED
